seller_id,seller_state,total_orders,total_revenue,avg_price,product_variety,avg_review,low_review_pct,avg_delivery_days,late_delivery_pct,unique_customers,items_per_order,cluster
04e38a233f726ef161074ab1c9b0399a,SP,23,1352.2,48.292857142857144,11,3.7857142857142856,17.857142857142858,11.083333333333334,4.166666666666666,23,1.2173913043478262,3
04ee0ec01589969663ba5967c0e0bdc0,RS,1,289.49,289.49,1,5.0,0.0,3.0,0.0,1,1.0,3
04fdea0c111866e6cf812f1570d6b5bd,SP,10,1055.0,105.5,2,3.2,30.0,17.5,12.5,10,1.0,3
0509040ea3fe50071181bbc359eb7738,MG,89,3737.95,38.14234693877551,34,4.5,1.0416666666666665,10.979166666666666,4.166666666666666,89,1.101123595505618,0
052577151711aec5c744fe12e66db3e1,SC,4,2748.0,687.0,1,2.25,75.0,14.0,0.0,4,1.0,1
054694fa03fe82cec4b7551487331d74,SP,21,9983.1,453.77727272727276,15,3.3636363636363638,31.818181818181817,29.714285714285715,28.57142857142857,21,1.0476190476190477,2
056b4ada5bbc2c50cc7842547dda6b51,RJ,65,12333.390000000001,186.86954545454546,23,4.123076923076923,15.384615384615385,12.307692307692308,10.76923076923077,65,1.0153846153846153,0
0570350b23eda5444f8d1d9544932058,SP,6,626.9,56.99090909090909,3,5.0,0.0,4.0,0.0,6,1.8333333333333333,3
05730013efda596306417c3b09302475,SC,4,952.0,238.0,4,5.0,0.0,9.0,0.0,4,1.0,3
058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,12,1328.0,102.15384615384616,8,3.3846153846153846,30.76923076923077,9.333333333333334,8.333333333333332,12,1.0833333333333333,3
058fd0aa2bfdb2274e05e1ae971dabb6,SP,61,7667.9,119.8109375,11,4.384615384615385,9.230769230769232,9.777777777777779,7.936507936507936,61,1.0491803278688525,3
05a48cc8859962767935ab9087417fbb,SP,1,42.9,42.9,1,5.0,0.0,11.0,0.0,1,1.0,3
05a940b4ecae36cadfd8e93bd9c43257,GO,10,952.0,95.2,9,3.9,20.0,13.777777777777779,0.0,10,1.0,3
05aebce0b5c8f0d41b29b686f2d05fd3,SP,2,74.99000000000001,37.495000000000005,2,5.0,0.0,5.5,0.0,2,1.0,3
05ca864204d09595ae591b93ea9cf93d,SP,1,179.9,179.9,1,5.0,0.0,5.0,0.0,1,1.0,3
05d2173d43ea568aa0540eba70d2ca76,MG,62,5759.66,87.26757575757576,48,4.0,17.1875,14.257575757575758,4.545454545454546,62,1.064516129032258,0
05e107217c7266362fd44b75b2cd4cc4,SP,5,193.38,24.1725,3,4.125,0.0,6.375,25.0,5,1.6,3
05f51e13da97139648b8125c31e5f51b,MG,60,13769.01,218.5557142857143,21,4.095238095238095,17.46031746031746,11.916666666666666,15.0,60,1.05,0
05ff92fedb5be47920fea08e501238b9,RS,59,21992.78,354.7222580645161,16,4.171875,6.25,11.783333333333333,3.3333333333333335,59,1.0508474576271187,0
062c325cd6a2b87845fab56b4ec2eeae,SP,2,133.22,66.61,2,5.0,0.0,5.0,0.0,2,1.0,3
062ce95fa2ad4dfaedfc79260130565f,RS,55,7521.0,125.35,14,3.966666666666667,13.333333333333334,12.745762711864407,3.389830508474576,55,1.0909090909090908,3
06532f10282704ef4c69168b914b77be,PR,8,10220.5,1135.611111111111,8,4.222222222222222,11.11111111111111,16.125,0.0,8,1.125,3
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,62,4727.2,65.65555555555555,11,3.763888888888889,25.0,10.485714285714286,10.0,62,1.1612903225806452,3
066a6914e1ebf3ea95a216c73a986b91,PR,68,9410.380000000001,127.16729729729731,44,3.9726027397260273,15.068493150684931,13.63888888888889,4.166666666666666,68,1.088235294117647,0
0691148aee60ca47977c187804f935ae,PR,47,5868.51,110.72660377358491,37,4.0,18.51851851851852,12.584905660377359,3.7735849056603774,47,1.127659574468085,0
0692610d8abe24f287e9fae90ea0bbee,SP,4,173.99,43.4975,3,4.0,0.0,6.25,25.0,4,1.0,3
06bb3a2fe5e7b7a845b13e8fb91bd944,MG,17,1536.19,85.3438888888889,14,4.611111111111111,0.0,8.333333333333334,0.0,17,1.0588235294117647,3
06df0c10d34e459d9672bc77388742eb,PR,26,9070.0,302.3333333333333,1,4.366666666666666,6.666666666666667,9.2,3.3333333333333335,26,1.1538461538461537,3
06e5eefc71ec47ae763c5c6f8db7064f,RS,92,22188.56,233.56378947368424,35,3.903225806451613,16.129032258064516,10.53763440860215,0.0,92,1.0326086956521738,0
07017df32dc5f2f1d2801e579548d620,PB,8,946.49,105.16555555555556,3,4.111111111111111,22.22222222222222,9.666666666666666,0.0,8,1.125,3
070d165398b553f3b4b851c216b8a358,SP,32,3393.16,87.00410256410257,11,3.5,31.57894736842105,10.631578947368421,10.526315789473683,32,1.21875,3
0725b8c0f3f906e58f70cbe76b7c748c,SP,17,2190.3,59.197297297297304,15,3.575,32.5,11.222222222222221,11.11111111111111,17,2.176470588235294,3
0743a0239d764b9a0f959a57d07e36ab,SP,4,336.96,84.24,2,4.75,0.0,4.75,0.0,4,1.0,3
0747d5bb69f0586cc869d8af4c50f93e,RJ,14,346.59999999999997,23.106666666666666,10,3.466666666666667,33.33333333333333,13.846153846153847,7.6923076923076925,14,1.0714285714285714,3
0761743cbffb25d7148189e9f1a5f03a,SP,3,241.2,34.457142857142856,3,4.285714285714286,0.0,13.857142857142858,0.0,3,2.3333333333333335,3
077c5fae4bea9500e3737b16f71b9d3a,SP,4,106.80000000000001,17.8,3,4.666666666666667,0.0,7.5,0.0,4,1.5,3
0791d9fc1e30678ecf03d3e55fa108d3,MG,5,842.0,76.54545454545455,5,2.727272727272727,54.54545454545454,5.7272727272727275,0.0,5,2.2,1
079d295dcbf06ee8bb1b65ba964eb2b6,SP,5,349.3,34.93,3,4.8,0.0,6.3,0.0,5,2.0,3
07a9bc7f61396b658ddf3ac534efe44c,SP,1,119.9,119.9,1,3.5,0.0,5.0,0.0,1,1.0,3
07bf9669d84d1f11be443a9dd938f698,SP,18,1776.0,74.0,11,3.25,41.66666666666667,8.291666666666666,0.0,18,1.3333333333333333,3
07d75e33f2750d97d467fb57e4dfdd8a,SP,2,722.4,361.2,2,2.5,50.0,11.5,0.0,2,1.0,1
07de60b03d150fb3ea09eab5da5e4c8b,SP,9,719.1,79.9,4,4.333333333333333,11.11111111111111,12.88888888888889,11.11111111111111,9,1.0,3
07e8e8fc5222bb358e6f259da3197074,SP,2,51.8,25.9,2,4.0,0.0,8.0,0.0,2,1.0,3
080102cd0a76b09e0dcf55fcacc60e05,MG,124,5716.78,43.97523076923077,43,4.492307692307692,4.615384615384616,9.296875,3.90625,124,1.0483870967741935,0
080199a181c46c657dc5aa235411be3b,SP,79,14504.2,174.74939759036147,40,4.609756097560975,1.2195121951219512,7.626506024096385,1.2048192771084338,79,1.0506329113924051,0
08061dc0fc165ed41288cc7acde738ee,SP,4,123.80000000000001,30.950000000000003,3,4.5,0.0,19.5,25.0,4,1.0,3
08084d990eb3f53af056ccbc1730c8a7,SP,12,372.5,31.041666666666668,3,4.454545454545454,0.0,8.0,0.0,12,1.0,3
081acf3de680d554796c9cf041be7bc2,MG,4,1597.3,199.6625,4,4.125,12.5,13.125,12.5,4,2.0,3
082e0bf4cb865a6533b1e8e498cc0255,SP,11,2073.3,90.14347826086957,17,3.3043478260869565,30.434782608695656,12.73913043478261,13.043478260869565,11,2.090909090909091,3
085f6f7e049c996695fb2074fe38d45e,SP,6,305.4,38.175,6,3.625,25.0,10.125,0.0,6,1.3333333333333333,3
08633c14ef2db992c11f840f04fad4cd,SP,74,7644.3,78.80721649484536,16,4.237113402061856,11.34020618556701,9.721649484536082,5.154639175257731,74,1.3108108108108107,0
0873d9f8f36123f8d910f4760e788cfb,SP,6,7265.59,1210.9316666666666,6,3.1666666666666665,33.33333333333333,12.833333333333334,33.33333333333333,6,1.0,3
0885aaf116795758dfeb5f1032487bcd,SP,28,2648.0,88.26666666666667,20,4.2,10.0,5.241379310344827,0.0,28,1.0714285714285714,3
0887a9f087bcd5d9f6642b52f897fc6c,SP,12,1642.0,136.83333333333334,3,4.416666666666667,0.0,13.583333333333334,8.333333333333332,12,1.0,3
08ad4ac1388e4420ca531c3edfc46198,SP,6,221.61999999999998,31.659999999999997,5,2.7142857142857144,57.14285714285714,6.571428571428571,0.0,6,1.1666666666666667,1
08cdbae123ff67ca4e36d9d641ce0119,MG,4,3098.99,516.4983333333333,3,2.4285714285714284,71.42857142857143,28.833333333333332,66.66666666666666,4,1.5,2
08d0949a9a17c027262db1f3c450c26c,PR,12,324.8,27.066666666666666,9,3.5384615384615383,30.76923076923077,13.75,0.0,12,1.0,3
08d1c9478fb0d7d7fcac9c0da4e82fc7,MG,1,538.0,538.0,1,5.0,0.0,10.0,0.0,1,1.0,3
08d2d642cf72b622b14dde1d2f5eb2f5,SP,17,914.0,43.523809523809526,8,4.428571428571429,0.0,14.45,10.0,17,1.2352941176470589,3
08f5819815f3d06545011850bd70f0a8,SP,3,452.0,150.66666666666666,3,4.666666666666667,0.0,7.666666666666667,0.0,3,1.0,3
091065b789659bc3cd9af9cb3a6253ff,RS,2,1359.0,679.5,1,3.5,50.0,11.0,0.0,2,1.0,1
0936e1837d0c79253456bbb2ffaaef10,SP,1,38.9,19.45,1,5.0,0.0,18.0,0.0,1,2.0,3
093805f8f2aeb63881444571e1f48f30,SP,22,1215.79,45.029259259259256,18,3.814814814814815,18.51851851851852,7.7407407407407405,3.7037037037037033,22,1.2272727272727273,3
094ced053e257ae8cae57205592d6712,SP,19,1519.2,79.9578947368421,13,4.052631578947368,15.789473684210526,11.789473684210526,0.0,19,1.0,3
0951a6e282947e09cd47969f4ed0b47f,SP,7,492.3,70.32857142857144,2,4.857142857142857,0.0,4.285714285714286,0.0,7,1.0,3
09883d9ab71c8fe8a9bfc7fc3075b07e,SP,5,329.5,65.9,5,3.4,40.0,14.0,25.0,5,1.0,3
099095b050cfe8eb1ddff5317587e96e,SP,17,5193.83,259.6915,11,2.95,50.0,10.0,15.789473684210526,17,1.1764705882352942,1
09bad886111255c5b5030314fc7f1a4a,SP,5,487.5,97.5,1,5.0,0.0,6.0,0.0,5,1.0,3
09f952a5f58d2285b0372551ae8f9b01,SP,50,11821.5,211.09821428571428,11,3.875,16.071428571428573,12.660714285714286,5.357142857142857,50,1.12,0
0a198e95d32b1be2da9424c962a6ebfa,MG,1,69.99,69.99,1,5.0,0.0,16.0,0.0,1,1.0,3
0a82f5fb06a4fe4ac2cf7cb412ec71b8,SP,2,462.0,231.0,2,5.0,0.0,5.0,0.0,2,1.0,3
0a85ebe4e328db81ac9109781205e2f7,SP,12,667.9,55.65833333333333,8,4.583333333333333,0.0,4.75,8.333333333333332,12,1.0,3
0aa124728afc1131dff5655f4c6f487b,MG,2,850.92,425.46,2,1.0,100.0,10.6918511755307,0.0,2,1.0,1
0aa2205ca24f113f4658a5c536667426,SP,4,815.62,74.14727272727272,3,2.8181818181818183,54.54545454545454,6.454545454545454,0.0,4,2.75,1
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,13,1676.88,119.77714285714286,4,4.333333333333333,13.333333333333334,12.071428571428571,7.142857142857142,13,1.0769230769230769,3
0ad80de75c811326389cfb1daba7d45e,RJ,6,1449.3999999999999,241.56666666666663,6,5.0,0.0,8.5,0.0,6,1.0,3
0adac9fbd9a2b63cccaac4f8756c1ca8,SP,110,15960.95,112.40105633802817,66,3.887323943661972,14.084507042253522,12.343283582089553,4.477611940298507,110,1.290909090909091,0
0ade5cc4a305ed7093a23f68ca47519c,PR,2,158.88,79.44,2,5.0,0.0,6.5,0.0,2,1.0,3
0aea4c6ae1505b3228ddf3dd7822ee5b,SP,8,1427.91,178.48875,8,3.875,12.5,17.875,25.0,8,1.0,3
0af2ab31141893d26aca5a404a537dab,SP,1,59.0,59.0,1,5.0,0.0,5.0,0.0,1,1.0,3
0af977692321d895349eded183341d28,SP,2,257.75,128.875,2,4.5,0.0,2.0,0.0,2,1.0,3
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,25,1225.5,49.02,10,4.041666666666667,12.5,12.958333333333334,8.333333333333332,25,1.0,3
0b09101900100c0e9d312861fad5a1b9,SP,1,153.75,153.75,1,4.0,0.0,18.0,0.0,1,1.0,3
0b0ddbc7b9d9584f442c7ac92b0ff6c9,SP,3,1416.76,472.25333333333333,3,4.666666666666667,0.0,11.666666666666666,0.0,3,1.0,3
0b18d63d0cd1d723567903fd34a07df2,SP,9,1678.1399999999999,119.86714285714285,9,4.785714285714286,0.0,6.571428571428571,0.0,9,1.5555555555555556,3
0b1ca3ef18a63d7eb0c8897fa0849c08,SP,1,55.0,55.0,1,5.0,0.0,6.0,0.0,1,1.0,3
0b35c634521043bf4b47e21547b99ab5,PR,51,13533.65,173.50833333333333,39,3.4935064935064934,25.97402597402597,16.92207792207792,11.688311688311687,51,1.5294117647058822,0
0b36063d5818f81ccb94b54adfaebbf5,SC,1,765.0,51.0,1,5.0,0.0,14.0,0.0,1,15.0,1
0b3f27369a4d8df98f7eb91077e438ac,SP,2,146.51,73.255,2,3.6666666666666665,0.0,7.0,0.0,2,1.0,3
0b46f784306be7200ca1700aa55d819f,MG,1,19.9,19.9,1,5.0,0.0,3.0,0.0,1,1.0,3
0b64bcdb0784abc139af04077d49a20e,RS,4,137.6,34.4,2,4.75,0.0,8.0,0.0,4,1.0,3
0b90b6df587eb83608a64ea8b390cf07,PR,164,28592.32,136.15390476190476,46,4.0,17.674418604651162,14.004784688995215,3.349282296650718,164,1.2804878048780488,0
0bae85eb84b9fb3bd773911e89288d54,SP,137,7482.21,51.24801369863014,45,4.205479452054795,8.21917808219178,9.786206896551723,0.6896551724137931,137,1.0656934306569343,0
0bb27263628258b8111a0262769fa9db,SP,1,22.2,22.2,1,5.0,0.0,41.0,0.0,1,1.0,3
0bb738e4d789e63e2267697c42d35a2d,SP,30,2388.3,77.04193548387097,4,4.580645161290323,0.0,11.482758620689655,3.4482758620689653,30,1.0333333333333334,3
0be8ff43f22e456b4e0371b2245e4d01,SP,161,11805.5,65.58611111111111,121,3.8944444444444444,20.0,9.851428571428572,6.2857142857142865,161,1.1180124223602483,0
0bebbb2cea103a4a020c95d43fd7d754,SP,9,1367.2,151.91111111111113,9,4.888888888888889,0.0,5.444444444444445,0.0,9,1.0,3
0bf0150d5b9d60d9cd2906003332f085,SP,39,5774.6,93.13870967741936,15,3.711864406779661,23.728813559322035,13.612903225806452,14.516129032258066,39,1.5897435897435896,3
0bfd0b434243adc5c2e1aa6baf19c6aa,RJ,6,371.20000000000005,61.866666666666674,6,3.6666666666666665,16.666666666666664,8.0,0.0,6,1.0,3
0c7533c71df861ec58ad7ff999ed0e8d,SP,61,2989.2999999999997,40.94931506849315,29,4.04054054054054,17.56756756756757,10.150684931506849,4.10958904109589,61,1.1967213114754098,0
0c7f30ae9b147eca07affbef92832a6a,PR,5,479.5,95.9,4,5.0,0.0,8.0,0.0,5,1.0,3
0c8380b62e38e8a1e6adbeba7eb9688c,MG,182,17348.79,78.85813636363636,93,4.040909090909091,15.0,12.059633027522937,4.587155963302752,182,1.2087912087912087,0
0cab2da43793a6f3c5ed8514c5f54627,PR,3,309.70000000000005,103.23333333333335,2,5.0,0.0,4.666666666666667,0.0,3,1.0,3
0cbcee27c791afa0cdcb08587a2013a8,MG,39,5324.15,129.85731707317072,13,3.8536585365853657,17.073170731707318,12.9,10.0,39,1.0512820512820513,3
0d33a55da925bbf1ff02af5f6059fc7f,SP,22,547.3,22.804166666666664,8,4.52,8.0,8.375,4.166666666666666,22,1.0909090909090908,3
0d4c8269e7f0401201794deef160edd6,SP,3,792.64,198.16,4,4.0,25.0,18.25,0.0,3,1.3333333333333333,3
0d83f8e03188682112cc0d93523705cc,RS,4,696.26,87.0325,2,2.75,50.0,24.875,50.0,4,2.0,2
0d85bbda9889ce1f7e63778d24f346eb,MG,51,4845.2,83.53793103448275,17,4.211538461538462,11.538461538461538,17.79310344827586,18.96551724137931,51,1.1372549019607843,3
0daf5180aa44356f60f8effa533b55a2,GO,2,144.8,72.4,2,5.0,0.0,7.5,0.0,2,1.0,3
0db783cfcd3b73998abc6e10e59a102f,SP,132,9077.4,66.25839416058393,14,4.213235294117647,12.5,11.197080291970803,3.64963503649635,132,1.0378787878787878,0
0dd184061fb0eaa7ca37932c68ab91c5,SP,161,18446.92,95.57989637305698,11,3.953125,15.104166666666666,10.813471502590673,8.808290155440414,161,1.1987577639751552,0
0ddefe3c7a032b91f4e25b9c3a08fca1,SP,9,402.9,40.29,7,4.5,0.0,8.3,0.0,9,1.1111111111111112,3
0df3984f9dfb3d49ac6366acbd3bbb85,MG,87,10021.49,112.60101123595506,25,4.303370786516854,11.235955056179774,9.136363636363637,1.1363636363636365,87,1.0229885057471264,0
0dfbed20065e425d2eaefb101f9816c0,SP,3,84.35,28.116666666666664,2,2.6666666666666665,66.66666666666666,21.0,33.33333333333333,3,1.0,1
0e44d110fa6a54e121cb2c095a77762f,SP,6,223.32,37.22,5,4.333333333333333,16.666666666666664,11.5,16.666666666666664,6,1.0,3
0e72c1a751b496722a6cb1f10653b62a,SP,3,140.8,46.93333333333334,3,4.666666666666667,0.0,6.333333333333333,0.0,3,1.0,3
0e982cff76cc0579f632cea8a0e38c9d,SC,7,1307.34,108.945,8,3.25,41.66666666666667,7.857142857142857,0.0,7,1.7142857142857142,1
0eaa7e33d73809f1f925f7d07c506cbd,SP,15,1552.0,103.46666666666667,12,4.714285714285714,7.142857142857142,5.466666666666667,0.0,15,1.0,3
0ebd97a106433a45a4aebe57c1799778,MG,31,3046.8,95.2125,10,4.5,6.25,8.75,0.0,31,1.032258064516129,3
0ec28cec4046a4a199b6de9b4c891d97,GO,3,296.6,74.15,2,5.0,0.0,8.75,0.0,3,1.3333333333333333,3
0ed6ce5d87fd9c69eaacaeb778d67235,SP,43,2141.42,49.80046511627907,26,4.404761904761905,4.761904761904762,15.547619047619047,14.285714285714285,43,1.0,3
0ee4fb99ac55ffbbc98795aa01b7f8fa,SP,1,59.9,59.9,1,5.0,0.0,6.0,0.0,1,1.0,3
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,48,4421.01,80.382,14,4.254545454545455,16.363636363636363,9.236363636363636,1.8181818181818181,48,1.1458333333333333,3
0f0c984a4a955310903b6b6008660bad,SP,4,369.81,92.4525,4,3.75,25.0,13.5,0.0,4,1.0,3
0f519b0d2e5eb2227c93dd25038bfc01,SP,1,79.9,79.9,1,5.0,0.0,12.0,0.0,1,1.0,3
0f7eea709efdf942b5f95c7516dbacd7,SP,3,195.74,65.24666666666667,2,4.0,0.0,7.666666666666667,0.0,3,1.0,3
0f80a40c312b2472dca482cf50f5186f,SP,1,129.9,129.9,1,3.0,0.0,5.0,0.0,1,1.0,3
0f94588695d71662beec8d883ffacf09,SC,1,9.0,9.0,1,5.0,0.0,14.0,0.0,1,1.0,3
0fe2d9733ed841eb064503920015a8c0,SP,3,389.64,129.88,3,4.666666666666667,0.0,8.0,0.0,3,1.0,3
0ff83046c3fa22efee8ecf291888b191,RS,10,768.9000000000001,69.9,6,4.818181818181818,0.0,11.909090909090908,0.0,10,1.1,3
0ffa40d54288e4f3499b8780dd0f144f,SP,33,2162.8,61.79428571428572,21,4.4,11.428571428571429,13.085714285714285,11.428571428571429,33,1.0606060606060606,3
10076e5788b8ee532724bcd460baf762,SP,23,821.48,31.595384615384617,13,4.615384615384615,3.8461538461538463,9.384615384615385,3.8461538461538463,23,1.1304347826086956,3
10089e9f2fd0c668a8fd4e52e1698888,SP,3,1139.9,379.9666666666667,3,4.333333333333333,0.0,7.0,0.0,3,1.0,3
101921376b577a4540dc30e9009133ca,SP,1,373.0,373.0,1,2.0,100.0,10.6918511755307,0.0,1,1.0,1
101a3a003516bc11253298b2fad3cb65,SP,5,450.0,75.0,2,4.833333333333333,0.0,6.333333333333333,0.0,5,1.2,3
10264f60a8f0a4d2f30810f5c661c673,SP,4,284.6,71.15,2,5.0,0.0,3.5,0.0,4,1.0,3
